Dataset,feature_name,OoD Val Fold,OoD Test Fold,tpr,tnr,ba,bias,k
Office31,Typicality,webcam,webcam,0.45454545454545453,0.808,0.6312727272727273,RandomSampler,5
Office31,Typicality,webcam,webcam,0.449438202247191,0.8064516129032258,0.6279449075752084,ClassOrderSampler,5
Office31,Typicality,webcam,webcam,0.4444444444444444,0.8048780487804879,0.6246612466124661,ClusterSampler,5
Office31,Typicality,webcam,webcam,0.4444444444444444,0.8048780487804879,0.6246612466124661,SequentialSampler,5
Office31,Softmax,webcam,webcam,0.6173469387755102,0.8823529411764706,0.7498499399759904,RandomSampler,-1
Office31,Softmax,webcam,webcam,0.78125,0.4419889502762431,0.6116194751381215,ClassOrderSampler,-1
Office31,Softmax,webcam,webcam,0.7647058823529411,0.43575418994413406,0.6002300361485375,ClusterSampler,-1
Office31,Softmax,webcam,webcam,0.7352941176470589,0.46368715083798884,0.5994906342425239,SequentialSampler,-1
Office31,Softmax,webcam,dslr,0.75,0.3875968992248062,0.5687984496124031,RandomSampler,-1
Office31,Softmax,webcam,dslr,0.75,0.3643410852713178,0.5571705426356589,ClassOrderSampler,-1
Office31,Softmax,webcam,dslr,0.7142857142857143,0.35433070866141736,0.5343082114735658,ClusterSampler,-1
Office31,Softmax,webcam,dslr,0.6428571428571429,0.39370078740157477,0.5182789651293589,SequentialSampler,-1
Office31,Softmax,dslr,webcam,0.4897959183673469,0.9411764705882353,0.715486194477791,RandomSampler,-1
Office31,Softmax,dslr,webcam,0.625,0.5580110497237569,0.5915055248618785,ClassOrderSampler,-1
Office31,Softmax,dslr,webcam,0.6176470588235294,0.553072625698324,0.5853598422609267,ClusterSampler,-1
Office31,Softmax,dslr,webcam,0.5882352941176471,0.5754189944134078,0.5818271442655274,SequentialSampler,-1
Office31,Softmax,dslr,dslr,0.6666666666666666,0.4263565891472868,0.5465116279069767,RandomSampler,-1
Office31,Softmax,dslr,dslr,0.6666666666666666,0.4031007751937985,0.5348837209302326,ClassOrderSampler,-1
Office31,Softmax,dslr,dslr,0.6428571428571429,0.39370078740157477,0.5182789651293589,ClusterSampler,-1
Office31,Softmax,dslr,dslr,0.5714285714285714,0.4251968503937008,0.4983127109111361,SequentialSampler,-1
Office31,Softmax,webcam,webcam,0.11224489795918367,1.0,0.5561224489795918,RandomSampler,0
Office31,Softmax,webcam,webcam,0.125,0.896969696969697,0.5109848484848485,ClassOrderSampler,0
Office31,Softmax,webcam,webcam,0.12,0.8957055214723927,0.5078527607361963,ClusterSampler,0
Office31,Softmax,webcam,webcam,0.12,0.901840490797546,0.510920245398773,SequentialSampler,0
Office31,Softmax,webcam,dslr,0.07407407407407407,0.6842105263157895,0.3791423001949318,RandomSampler,0
Office31,Softmax,webcam,dslr,0.08695652173913043,0.6864406779661016,0.386698599852616,ClassOrderSampler,0
Office31,Softmax,webcam,dslr,0.08,0.6810344827586207,0.3805172413793103,ClusterSampler,0
Office31,Softmax,webcam,dslr,0.08,0.6896551724137931,0.38482758620689655,SequentialSampler,0
Office31,Softmax,dslr,webcam,0.11224489795918367,1.0,0.5561224489795918,RandomSampler,0
Office31,Softmax,dslr,webcam,0.125,0.896969696969697,0.5109848484848485,ClassOrderSampler,0
Office31,Softmax,dslr,webcam,0.12,0.8957055214723927,0.5078527607361963,ClusterSampler,0
Office31,Softmax,dslr,webcam,0.12,0.901840490797546,0.510920245398773,SequentialSampler,0
Office31,Softmax,dslr,dslr,0.07407407407407407,0.6842105263157895,0.3791423001949318,RandomSampler,0
Office31,Softmax,dslr,dslr,0.08695652173913043,0.6864406779661016,0.386698599852616,ClassOrderSampler,0
Office31,Softmax,dslr,dslr,0.08,0.6810344827586207,0.3805172413793103,ClusterSampler,0
Office31,Softmax,dslr,dslr,0.08,0.6896551724137931,0.38482758620689655,SequentialSampler,0
Office31,Softmax,webcam,webcam,0.7959183673469388,0.47058823529411764,0.6332533013205282,RandomSampler,5
Office31,Softmax,webcam,webcam,0.76,0.25531914893617025,0.5076595744680852,ClassOrderSampler,5
Office31,Softmax,webcam,webcam,0.7037037037037037,0.24731182795698925,0.4755077658303465,ClusterSampler,5
Office31,Softmax,webcam,webcam,0.7777777777777778,0.18279569892473113,0.48028673835125446,SequentialSampler,5
Office31,Softmax,webcam,dslr,0.9,0.25190839694656486,0.5759541984732824,RandomSampler,5
Office31,Softmax,webcam,dslr,0.9,0.2977099236641222,0.5988549618320611,ClassOrderSampler,5
Office31,Softmax,webcam,dslr,0.75,0.28682170542635654,0.5184108527131783,ClusterSampler,5
Office31,Softmax,webcam,dslr,0.9166666666666666,0.1937984496124031,0.5552325581395349,SequentialSampler,5
Office31,Softmax,dslr,webcam,0.4744897959183674,0.8823529411764706,0.678421368547419,RandomSampler,5
Office31,Softmax,dslr,webcam,0.6,0.5851063829787234,0.5925531914893617,ClassOrderSampler,5
Office31,Softmax,dslr,webcam,0.5555555555555556,0.575268817204301,0.5654121863799283,ClusterSampler,5
Office31,Softmax,dslr,webcam,0.5925925925925926,0.5376344086021505,0.5651135005973715,SequentialSampler,5
Office31,Softmax,dslr,dslr,0.7,0.5801526717557253,0.6400763358778626,RandomSampler,5
Office31,Softmax,dslr,dslr,0.7,0.5954198473282443,0.6477099236641222,ClassOrderSampler,5
Office31,Softmax,dslr,dslr,0.5833333333333334,0.5813953488372092,0.5823643410852712,ClusterSampler,5
Office31,Softmax,dslr,dslr,0.6666666666666666,0.5271317829457365,0.5968992248062015,SequentialSampler,5
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,RandomSampler,-1
Office31,rabanser,dslr,dslr,0.9824561403508771,0.16666666666666663,0.5745614035087718,ClassOrderSampler,-1
Office31,rabanser,dslr,dslr,0.9655172413793104,0.1807228915662651,0.5731200664727878,ClusterSampler,-1
Office31,rabanser,dslr,dslr,0.9655172413793104,0.19277108433734935,0.5791441628583298,SequentialSampler,-1
Office31,rabanser,dslr,webcam,0.9662921348314607,0.12096774193548387,0.5436299383834723,RandomSampler,-1
Office31,rabanser,dslr,webcam,0.9772727272727273,0.10399999999999998,0.5406363636363636,ClassOrderSampler,-1
Office31,rabanser,dslr,webcam,0.9662921348314607,0.11290322580645162,0.5395976803189562,ClusterSampler,-1
Office31,rabanser,dslr,webcam,0.9662921348314607,0.12096774193548387,0.5436299383834723,SequentialSampler,-1
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,RandomSampler,-1
Office31,rabanser,webcam,dslr,0.9824561403508771,0.15476190476190477,0.5686090225563909,ClassOrderSampler,-1
Office31,rabanser,webcam,dslr,1.0,0.12048192771084343,0.5602409638554218,ClusterSampler,-1
Office31,rabanser,webcam,dslr,0.9655172413793104,0.19277108433734935,0.5791441628583298,SequentialSampler,-1
Office31,rabanser,webcam,webcam,0.9662921348314607,0.12096774193548387,0.5436299383834723,RandomSampler,-1
Office31,rabanser,webcam,webcam,0.9772727272727273,0.09599999999999997,0.5366363636363636,ClassOrderSampler,-1
Office31,rabanser,webcam,webcam,0.9887640449438202,0.07258064516129037,0.5306723450525552,ClusterSampler,-1
Office31,rabanser,webcam,webcam,0.9662921348314607,0.12096774193548387,0.5436299383834723,SequentialSampler,-1
Office31,rabanser,webcam,webcam,0.9183673469387755,0.9411764705882353,0.9297719087635055,RandomSampler,0
Office31,rabanser,webcam,webcam,0.8636363636363636,0.12,0.4918181818181818,ClassOrderSampler,0
Office31,rabanser,webcam,webcam,0.8539325842696629,0.08064516129032262,0.46728887277999276,ClusterSampler,0
Office31,rabanser,webcam,webcam,0.8539325842696629,0.16129032258064513,0.507611453425154,SequentialSampler,0
Office31,rabanser,webcam,dslr,0.875,0.2597402597402597,0.5673701298701299,RandomSampler,0
Office31,rabanser,webcam,dslr,0.873015873015873,0.1923076923076923,0.5326617826617827,ClassOrderSampler,0
Office31,rabanser,webcam,dslr,0.859375,0.1298701298701299,0.49462256493506496,ClusterSampler,0
Office31,rabanser,webcam,dslr,0.859375,0.2597402597402597,0.5595576298701299,SequentialSampler,0
Office31,rabanser,dslr,webcam,0.9183673469387755,0.9411764705882353,0.9297719087635055,RandomSampler,0
Office31,rabanser,dslr,webcam,0.8636363636363636,0.12,0.4918181818181818,ClassOrderSampler,0
Office31,rabanser,dslr,webcam,0.8539325842696629,0.08064516129032262,0.46728887277999276,ClusterSampler,0
Office31,rabanser,dslr,webcam,0.8539325842696629,0.16129032258064513,0.507611453425154,SequentialSampler,0
Office31,rabanser,dslr,dslr,0.875,0.2597402597402597,0.5673701298701299,RandomSampler,0
Office31,rabanser,dslr,dslr,0.873015873015873,0.1923076923076923,0.5326617826617827,ClassOrderSampler,0
Office31,rabanser,dslr,dslr,0.859375,0.1298701298701299,0.49462256493506496,ClusterSampler,0
Office31,rabanser,dslr,dslr,0.859375,0.2597402597402597,0.5595576298701299,SequentialSampler,0
Office31,rabanser,dslr,dslr,0.9919354838709677,1.0,0.9959677419354839,RandomSampler,5
Office31,rabanser,dslr,dslr,0.9807692307692307,0.1910112359550562,0.5858902333621434,ClassOrderSampler,5
Office31,rabanser,dslr,dslr,0.9622641509433962,0.18181818181818177,0.572041166380789,ClusterSampler,5
Office31,rabanser,dslr,dslr,0.9622641509433962,0.18181818181818177,0.572041166380789,SequentialSampler,5
Office31,rabanser,dslr,webcam,0.975609756097561,0.16030534351145043,0.5679575498045057,RandomSampler,5
Office31,rabanser,dslr,webcam,0.963855421686747,0.15384615384615385,0.5588507877664504,ClassOrderSampler,5
Office31,rabanser,dslr,webcam,0.9523809523809523,0.1472868217054264,0.5498338870431894,ClusterSampler,5
Office31,rabanser,dslr,webcam,0.9523809523809523,0.1472868217054264,0.5498338870431894,SequentialSampler,5
Office31,rabanser,webcam,dslr,0.9919354838709677,1.0,0.9959677419354839,RandomSampler,5
Office31,rabanser,webcam,dslr,0.9807692307692307,0.1910112359550562,0.5858902333621434,ClassOrderSampler,5
Office31,rabanser,webcam,dslr,0.9622641509433962,0.17045454545454541,0.5663593481989708,ClusterSampler,5
Office31,rabanser,webcam,dslr,0.9622641509433962,0.18181818181818177,0.572041166380789,SequentialSampler,5
Office31,rabanser,webcam,webcam,0.9878048780487805,0.1297709923664122,0.5587879352075964,RandomSampler,5
Office31,rabanser,webcam,webcam,0.9759036144578314,0.12307692307692308,0.5494902687673773,ClassOrderSampler,5
Office31,rabanser,webcam,webcam,0.9642857142857143,0.10852713178294571,0.53640642303433,ClusterSampler,5
Office31,rabanser,webcam,webcam,0.9642857142857143,0.11627906976744184,0.540282392026578,SequentialSampler,5
NICO,kNN,outdoor,outdoor,0.925823485038974,0.9743589743589743,0.9500912296989742,RandomSampler,-1
NICO,kNN,outdoor,outdoor,0.9292149292149292,0.12006960556844548,0.5246422673916873,ClassOrderSampler,-1
NICO,kNN,outdoor,outdoor,0.9300128810648347,0.12050984936268827,0.5252613652137614,ClusterSampler,-1
NICO,kNN,outdoor,outdoor,0.9296137339055794,0.12057971014492752,0.5250967220252535,SequentialSampler,-1
NICO,kNN,outdoor,water,0.9124579124579124,0.13749204328453213,0.5249749778712223,RandomSampler,-1
NICO,kNN,outdoor,water,0.9120192307692307,0.13757961783439487,0.5247994243018128,ClassOrderSampler,-1
NICO,kNN,outdoor,water,0.9128970163618865,0.13804071246819338,0.5254688644150399,ClusterSampler,-1
NICO,kNN,outdoor,water,0.9124579124579124,0.13812858052196053,0.5252932464899365,SequentialSampler,-1
NICO,kNN,outdoor,rock,0.9469122426868906,0.09827586206896555,0.522594052377928,RandomSampler,-1
NICO,kNN,outdoor,rock,0.9465703971119134,0.09833237492811964,0.5224513860200165,ClassOrderSampler,-1
NICO,kNN,outdoor,rock,0.9472543352601156,0.09879379666858124,0.5230240659643484,ClusterSampler,-1
NICO,kNN,outdoor,rock,0.9469122426868906,0.09885057471264369,0.5228814086997671,SequentialSampler,-1
NICO,kNN,outdoor,grass,0.9031777557100298,0.13167013167013164,0.5174239436900807,RandomSampler,-1
NICO,kNN,outdoor,grass,0.9027295285359801,0.13176144244105414,0.5172454854885171,ClassOrderSampler,-1
NICO,kNN,outdoor,grass,0.9036264282165921,0.13227146814404434,0.5179489481803182,ClusterSampler,-1
NICO,kNN,outdoor,grass,0.9031777557100298,0.13236313236313235,0.5177704440365811,SequentialSampler,-1
NICO,kNN,outdoor,autumn,0.9541326067211626,0.10093457943925233,0.5275335930802074,RandomSampler,-1
NICO,kNN,outdoor,autumn,0.9536995006808897,0.10099750623441395,0.5273485034576518,ClassOrderSampler,-1
NICO,kNN,outdoor,autumn,0.9545661063153112,0.10149439601494392,0.5280302511651276,ClusterSampler,-1
NICO,kNN,outdoor,autumn,0.9541326067211626,0.10155763239875393,0.5278451195599583,SequentialSampler,-1
NICO,kNN,water,outdoor,0.9358813175760624,0.9743589743589743,0.9551201459675184,RandomSampler,-1
NICO,kNN,water,outdoor,0.9386529386529386,0.1096287703016241,0.5241408544772814,ClassOrderSampler,-1
NICO,kNN,water,outdoor,0.9394589952769429,0.11008111239860952,0.5247700538377762,ClusterSampler,-1
NICO,kNN,water,outdoor,0.9390557939914163,0.11014492753623184,0.5246003607638241,SequentialSampler,-1
NICO,kNN,water,water,0.9172679172679172,0.1304901336728198,0.5238790254703685,RandomSampler,-1
NICO,kNN,water,water,0.916826923076923,0.13057324840764328,0.5237000857422831,ClassOrderSampler,-1
NICO,kNN,water,water,0.9177093358999038,0.13104325699745545,0.5243762964486796,ClusterSampler,-1
NICO,kNN,water,water,0.9172679172679172,0.1311266709102482,0.5241972940890827,SequentialSampler,-1
NICO,kNN,water,rock,0.9530516431924883,0.09022988505747132,0.5216407641249798,RandomSampler,-1
NICO,kNN,water,rock,0.9527075812274368,0.09028177113283498,0.5214946761801359,ClassOrderSampler,-1
NICO,kNN,water,rock,0.9533959537572254,0.09075244112578973,0.5220741974415075,ClusterSampler,-1
NICO,kNN,water,rock,0.9530516431924883,0.09080459770114946,0.5219281204468189,SequentialSampler,-1
NICO,kNN,water,grass,0.9160873882820258,0.12058212058212059,0.5183347544320732,RandomSampler,-1
NICO,kNN,water,grass,0.9156327543424317,0.12066574202496527,0.5181492481836985,ClassOrderSampler,-1
NICO,kNN,water,grass,0.9165424739195231,0.12119113573407203,0.5188668048267976,ClusterSampler,-1
NICO,kNN,water,grass,0.9160873882820258,0.1212751212751213,0.5186812547785735,SequentialSampler,-1
NICO,kNN,water,autumn,0.9613987284287012,0.09283489096573205,0.5271168096972166,RandomSampler,-1
NICO,kNN,water,autumn,0.9609623241034952,0.09289276807980051,0.5269275460916478,ClassOrderSampler,-1
NICO,kNN,water,autumn,0.9618355293048614,0.09339975093399755,0.5276176401194295,ClusterSampler,-1
NICO,kNN,water,autumn,0.9613987284287012,0.09345794392523366,0.5274283361769674,SequentialSampler,-1
NICO,kNN,rock,outdoor,0.9663062610007543,0.9743589743589743,0.9703326176798643,RandomSampler,-1
NICO,kNN,rock,outdoor,0.9643929643929644,0.07366589327146167,0.519029428832213,ClassOrderSampler,-1
NICO,kNN,rock,outdoor,0.965221124946329,0.0741599073001159,0.5196905161232224,ClusterSampler,-1
NICO,kNN,rock,outdoor,0.9648068669527897,0.07478260869565212,0.5197947378242209,SequentialSampler,-1
NICO,kNN,rock,water,0.9466089466089466,0.10502864417568425,0.5258187953923155,RandomSampler,-1
NICO,kNN,rock,water,0.9461538461538461,0.10445859872611463,0.5253062224399804,ClassOrderSampler,-1
NICO,kNN,rock,water,0.9470644850818094,0.10496183206106868,0.526013158571439,ClusterSampler,-1
NICO,kNN,rock,water,0.9466089466089466,0.10566518141311265,0.5261370640110297,SequentialSampler,-1
NICO,kNN,rock,rock,0.9765258215962441,0.0672413793103448,0.5218836004532945,RandomSampler,-1
NICO,kNN,rock,rock,0.976173285198556,0.06670500287521564,0.5214391440368857,ClassOrderSampler,-1
NICO,kNN,rock,rock,0.976878612716763,0.06720275703618606,0.5220406848764745,ClusterSampler,-1
NICO,kNN,rock,rock,0.9765258215962441,0.06781609195402294,0.5221709567751336,SequentialSampler,-1
NICO,kNN,rock,grass,0.948857994041708,0.09909909909909909,0.5239785465704035,RandomSampler,-1
NICO,kNN,rock,grass,0.9483870967741935,0.09847434119278775,0.5234307189834906,ClassOrderSampler,-1
NICO,kNN,rock,grass,0.9493293591654247,0.09903047091412742,0.5241799150397761,ClusterSampler,-1
NICO,kNN,rock,grass,0.948857994041708,0.0997920997920998,0.5243250469169038,SequentialSampler,-1
NICO,kNN,rock,autumn,0.9772933696639419,0.06728971962616825,0.5222915446450551,RandomSampler,-1
NICO,kNN,rock,autumn,0.9768497503404449,0.06670822942643395,0.5217789898834394,ClassOrderSampler,-1
NICO,kNN,rock,autumn,0.9777373920945025,0.06724782067247825,0.5224926063834904,ClusterSampler,-1
NICO,kNN,rock,autumn,0.9772933696639419,0.06791277258566975,0.5226030711248058,SequentialSampler,-1
NICO,kNN,grass,outdoor,0.9406587880311793,0.9743589743589743,0.9575088811950768,RandomSampler,-1
NICO,kNN,grass,outdoor,0.9425139425139425,0.10382830626450112,0.5231711243892219,ClassOrderSampler,-1
NICO,kNN,grass,outdoor,0.9433233147273508,0.104287369640788,0.5238053421840694,ClusterSampler,-1
NICO,kNN,grass,outdoor,0.9429184549356223,0.10434782608695647,0.5236331405112894,SequentialSampler,-1
NICO,kNN,grass,water,0.9211159211159211,0.1279439847231063,0.5245299529195138,RandomSampler,-1
NICO,kNN,grass,water,0.9206730769230769,0.12802547770700634,0.5243492773150416,ClassOrderSampler,-1
NICO,kNN,grass,water,0.9215591915303176,0.12849872773536897,0.5250289596328432,ClusterSampler,-1
NICO,kNN,grass,water,0.9211159211159211,0.1285805219605347,0.524848221538228,SequentialSampler,-1
NICO,kNN,grass,rock,0.9559407728421813,0.08678160919540234,0.5213611910187919,RandomSampler,-1
NICO,kNN,grass,rock,0.9555956678700361,0.08683151236342723,0.5212135901167316,ClassOrderSampler,-1
NICO,kNN,grass,rock,0.9562861271676301,0.08730614589316488,0.5217961365303975,ClusterSampler,-1
NICO,kNN,grass,rock,0.9559407728421813,0.08735632183908049,0.5216485473406309,SequentialSampler,-1
NICO,kNN,grass,grass,0.9190665342601787,0.11781011781011785,0.5184383260351483,RandomSampler,-1
NICO,kNN,grass,grass,0.9186104218362283,0.11789181692094308,0.5182511193785857,ClassOrderSampler,-1
NICO,kNN,grass,grass,0.9195230998509687,0.11842105263157898,0.5189720762412738,ClusterSampler,-1
NICO,kNN,grass,grass,0.9190665342601787,0.11850311850311845,0.5187848263816486,SequentialSampler,-1
NICO,kNN,grass,autumn,0.963669391462307,0.09096573208722747,0.5273175617747672,RandomSampler,-1
NICO,kNN,grass,autumn,0.9632319564230595,0.09102244389027436,0.5271272001566669,ClassOrderSampler,-1
NICO,kNN,grass,autumn,0.9641072239890959,0.09153175591531759,0.5278194899522067,ClusterSampler,-1
NICO,kNN,grass,autumn,0.963669391462307,0.09158878504672896,0.527629088254518,SequentialSampler,-1
NICO,kNN,autumn,outdoor,0.930600955494091,0.9743589743589743,0.9524799649265328,RandomSampler,-1
NICO,kNN,autumn,outdoor,0.933933933933934,0.11542923433874708,0.5246815841363406,ClassOrderSampler,-1
NICO,kNN,autumn,outdoor,0.9347359381708888,0.11587485515643103,0.5253053966636599,ClusterSampler,-1
NICO,kNN,autumn,outdoor,0.9343347639484979,0.1159420289855072,0.5251383964670026,SequentialSampler,-1
NICO,kNN,autumn,water,0.9163059163059163,0.13367281985996182,0.5249893680829391,RandomSampler,-1
NICO,kNN,autumn,water,0.9158653846153846,0.13375796178343946,0.524811673199412,ClassOrderSampler,-1
