tpr,tnr,ba,tl,rate,rate_estimate,error
0.36,1.0,0.68,30,0.88,0.11559314152862539,0.7644068584713746
0.36,1.0,0.68,30,0.92,0.12153792502179597,0.7984620749782041
0.36,1.0,0.68,30,0.96,0.12441848299912817,0.8355815170008718
0.36,1.0,0.68,30,1.0,0.13074571345539088,0.8692542865446091
0.36,1.0,0.68,50,0.0,0.0,0.0
0.36,1.0,0.68,50,0.04,0.00504,0.03496
0.36,1.0,0.68,50,0.08,0.009972,0.070028
0.36,1.0,0.68,50,0.12,0.015084,0.104916
0.36,1.0,0.68,50,0.16,0.02016,0.13984
0.36,1.0,0.68,50,0.2,0.026316000000000003,0.173684
0.36,1.0,0.68,50,0.24,0.031824,0.208176
0.36,1.0,0.68,50,0.28,0.036,0.24400000000000002
0.36,1.0,0.68,50,0.32,0.041075999999999994,0.278924
0.36,1.0,0.68,50,0.36,0.04658399999999999,0.313416
0.36,1.0,0.68,50,0.4,0.053495999999999995,0.34650400000000003
0.36,1.0,0.68,50,0.44,0.056232,0.38376800000000005
0.36,1.0,0.68,50,0.48,0.061667999999999994,0.418332
0.36,1.0,0.68,50,0.52,0.066744,0.453256
0.36,1.0,0.68,50,0.56,0.072324,0.4876760000000001
0.36,1.0,0.68,50,0.6,0.07901999999999999,0.52098
0.36,1.0,0.68,50,0.64,0.08197199999999999,0.5580280000000001
0.36,1.0,0.68,50,0.68,0.08769600000000001,0.592304
0.36,1.0,0.68,50,0.72,0.093168,0.626832
0.36,1.0,0.68,50,0.76,0.09863999999999999,0.66136
0.36,1.0,0.68,50,0.8,0.101844,0.698156
0.36,1.0,0.68,50,0.84,0.110412,0.729588
0.36,1.0,0.68,50,0.88,0.11271600000000001,0.767284
0.36,1.0,0.68,50,0.92,0.116928,0.8030720000000001
0.36,1.0,0.68,50,0.96,0.12398400000000001,0.8360159999999999
0.36,1.0,0.68,50,1.0,0.1287,0.8713
0.36,1.0,0.68,60,0.0,0.0,0.0
0.36,1.0,0.68,60,0.04,0.005224372901441833,0.034775627098558165
0.36,1.0,0.68,60,0.08,0.010686944499308711,0.06931305550069129
0.36,1.0,0.68,60,0.12,0.015297452103495951,0.10470254789650404
0.36,1.0,0.68,60,0.16,0.022318388307327672,0.13768161169267235
0.36,1.0,0.68,60,0.2,0.026605372308907763,0.17339462769109226
0.36,1.0,0.68,60,0.24,0.032363025873987754,0.20763697412601223
0.36,1.0,0.68,60,0.28,0.037879518072289155,0.24212048192771088
0.36,1.0,0.68,60,0.32,0.04222931068536441,0.2777706893146356
0.36,1.0,0.68,60,0.36,0.04608730001975113,0.31391269998024884
0.36,1.0,0.68,60,0.4,0.053163341892158794,0.3468366581078412
0.36,1.0,0.68,60,0.44,0.056419316610705116,0.3835806833892949
0.36,1.0,0.68,60,0.48,0.06212660477977483,0.4178733952202251
0.36,1.0,0.68,60,0.52,0.06573572980446375,0.4542642701955362
0.36,1.0,0.68,60,0.56,0.07130792020541181,0.48869207979458823
0.36,1.0,0.68,60,0.6,0.07998854434129962,0.5200114556587003
0.36,1.0,0.68,60,0.64,0.08262176575153071,0.5573782342484693
0.36,1.0,0.68,60,0.68,0.08697807623938376,0.5930219237606164
0.36,1.0,0.68,60,0.72,0.09219356112976496,0.627806438870235
0.36,1.0,0.68,60,0.76,0.09796010270590559,0.6620398972940944
0.36,1.0,0.68,60,0.8,0.10227671341102114,0.697723286588979
0.36,1.0,0.68,60,0.84,0.10590894726446771,0.7340910527355323
0.36,1.0,0.68,60,0.88,0.11389689907169663,0.7661031009283034
0.36,1.0,0.68,60,0.92,0.12094627691092237,0.7990537230890776
0.36,1.0,0.68,60,0.96,0.12644795575745607,0.8335520442425439
0.36,1.0,0.68,60,1.0,0.13009855816709462,0.8699014418329054
0.36,1.0,0.68,100,0.0,0.0,0.0
0.36,1.0,0.68,100,0.04,0.004104,0.035896000000000004
0.36,1.0,0.68,100,0.08,0.011016,0.068984
0.36,1.0,0.68,100,0.12,0.016739999999999998,0.10325999999999999
0.36,1.0,0.68,100,0.16,0.021816,0.138184
0.36,1.0,0.68,100,0.2,0.0252,0.1748
0.36,1.0,0.68,100,0.24,0.0297,0.2103
0.36,1.0,0.68,100,0.28,0.037475999999999995,0.24252400000000002
0.36,1.0,0.68,100,0.32,0.041904,0.278096
0.36,1.0,0.68,100,0.36,0.046872,0.313128
0.36,1.0,0.68,100,0.4,0.051623999999999996,0.348376
0.36,1.0,0.68,100,0.44,0.05569199999999999,0.384308
0.36,1.0,0.68,100,0.48,0.061812,0.41818799999999995
0.36,1.0,0.68,100,0.52,0.066132,0.453868
0.36,1.0,0.68,100,0.56,0.072144,0.48785600000000007
0.36,1.0,0.68,100,0.6,0.07905599999999999,0.520944
0.36,1.0,0.68,100,0.64,0.08463599999999999,0.555364
0.36,1.0,0.68,100,0.68,0.08830799999999998,0.591692
0.36,1.0,0.68,100,0.72,0.09367199999999999,0.626328
0.36,1.0,0.68,100,0.76,0.102168,0.6578320000000001
0.36,1.0,0.68,100,0.8,0.102204,0.697796
0.36,1.0,0.68,100,0.84,0.11141999999999999,0.72858
0.36,1.0,0.68,100,0.88,0.11613599999999998,0.763864
0.36,1.0,0.68,100,0.92,0.11973599999999998,0.8002640000000001
0.36,1.0,0.68,100,0.96,0.12459599999999998,0.8354039999999999
0.36,1.0,0.68,100,1.0,0.126072,0.873928
0.36,1.0,0.68,200,0.0,0.0,0.0
0.36,1.0,0.68,200,0.04,0.005076,0.034924
0.36,1.0,0.68,200,0.08,0.00936,0.07064
0.36,1.0,0.68,200,0.12,0.014796,0.10520399999999999
0.36,1.0,0.68,200,0.16,0.01998,0.14002
0.36,1.0,0.68,200,0.2,0.026244,0.17375600000000002
0.36,1.0,0.68,200,0.24,0.03222,0.20778
0.36,1.0,0.68,200,0.28,0.036504,0.24349600000000002
0.36,1.0,0.68,200,0.32,0.041112,0.278888
0.36,1.0,0.68,200,0.36,0.047195999999999995,0.312804
0.36,1.0,0.68,200,0.4,0.05274,0.34726
0.36,1.0,0.68,200,0.44,0.05677199999999999,0.383228
0.36,1.0,0.68,200,0.48,0.060767999999999996,0.419232
0.36,1.0,0.68,200,0.52,0.07052399999999999,0.449476
0.36,1.0,0.68,200,0.56,0.0756,0.48440000000000005
0.36,1.0,0.68,200,0.6,0.076608,0.523392
0.36,1.0,0.68,200,0.64,0.08107199999999999,0.558928
0.36,1.0,0.68,200,0.68,0.086724,0.593276
0.36,1.0,0.68,200,0.72,0.09482399999999998,0.6251760000000001
0.36,1.0,0.68,200,0.76,0.09745199999999998,0.662548
0.36,1.0,0.68,200,0.8,0.102528,0.6974720000000001
0.36,1.0,0.68,200,0.84,0.10673999999999997,0.7332599999999999
0.36,1.0,0.68,200,0.88,0.11678399999999999,0.763216
0.36,1.0,0.68,200,0.92,0.12103199999999999,0.798968
0.36,1.0,0.68,200,0.96,0.127512,0.832488
0.36,1.0,0.68,200,1.0,0.128124,0.871876
0.36,1.0,0.68,500,0.0,0.0,0.0
0.36,1.0,0.68,500,0.04,0.0060479999999999996,0.033951999999999996
0.36,1.0,0.68,500,0.08,0.00972,0.07028000000000001
0.36,1.0,0.68,500,0.12,0.015335999999999999,0.10466400000000001
0.36,1.0,0.68,500,0.16,0.020196,0.13980399999999998
0.36,1.0,0.68,500,0.2,0.025667999999999996,0.17433200000000001
0.36,1.0,0.68,500,0.24,0.030420000000000003,0.20958000000000002
0.36,1.0,0.68,500,0.28,0.035963999999999996,0.244036
0.36,1.0,0.68,500,0.32,0.04158,0.27842
0.36,1.0,0.68,500,0.36,0.045756,0.31424399999999997
0.36,1.0,0.68,500,0.4,0.05292,0.34708
0.36,1.0,0.68,500,0.44,0.056448,0.383552
0.36,1.0,0.68,500,0.48,0.062208,0.41779200000000005
0.36,1.0,0.68,500,0.52,0.06645599999999999,0.45354400000000006
0.36,1.0,0.68,500,0.56,0.07577999999999999,0.4842200000000001
0.36,1.0,0.68,500,0.6,0.08262,0.51738
0.36,1.0,0.68,500,0.64,0.08431199999999998,0.555688
0.36,1.0,0.68,500,0.68,0.08931599999999999,0.5906840000000001
0.36,1.0,0.68,500,0.72,0.09237599999999999,0.627624
0.36,1.0,0.68,500,0.76,0.09838799999999999,0.6616120000000001
0.36,1.0,0.68,500,0.8,0.10407599999999999,0.695924
0.36,1.0,0.68,500,0.84,0.10897199999999999,0.731028
0.36,1.0,0.68,500,0.88,0.112716,0.767284
0.36,1.0,0.68,500,0.92,0.12121199999999999,0.798788
0.36,1.0,0.68,500,0.96,0.12743999999999997,0.83256
0.36,1.0,0.68,500,1.0,0.12891599999999998,0.8710840000000001
0.36,1.0,0.68,1000,0.0,0.0,0.0
0.36,1.0,0.68,1000,0.04,0.0054,0.034600000000000006
0.36,1.0,0.68,1000,0.08,0.010404,0.069596
0.36,1.0,0.68,1000,0.12,0.015515999999999999,0.104484
0.36,1.0,0.68,1000,0.16,0.02214,0.13786
0.36,1.0,0.68,1000,0.2,0.025848,0.17415200000000003
0.36,1.0,0.68,1000,0.24,0.032184000000000004,0.207816
0.36,1.0,0.68,1000,0.28,0.0369,0.2431
0.36,1.0,0.68,1000,0.32,0.042228,0.277772
0.36,1.0,0.68,1000,0.36,0.048168,0.311832
0.36,1.0,0.68,1000,0.4,0.051552,0.34844800000000004
0.36,1.0,0.68,1000,0.44,0.057492,0.38250799999999996
0.36,1.0,0.68,1000,0.48,0.061163999999999996,0.41883599999999993
0.36,1.0,0.68,1000,0.52,0.0648,0.45520000000000005
0.36,1.0,0.68,1000,0.56,0.07426799999999999,0.48573200000000005
0.36,1.0,0.68,1000,0.6,0.07783199999999998,0.522168
0.36,1.0,0.68,1000,0.64,0.082008,0.557992
0.36,1.0,0.68,1000,0.68,0.08848799999999998,0.591512
0.36,1.0,0.68,1000,0.72,0.09701999999999998,0.62298
0.36,1.0,0.68,1000,0.76,0.09892799999999999,0.6610720000000001
0.36,1.0,0.68,1000,0.8,0.10151999999999999,0.6984800000000001
0.36,1.0,0.68,1000,0.84,0.10817999999999998,0.73182
0.36,1.0,0.68,1000,0.88,0.11779199999999998,0.762208
0.36,1.0,0.68,1000,0.92,0.11768399999999998,0.802316
0.36,1.0,0.68,1000,0.96,0.12427199999999998,0.8357279999999999
0.36,1.0,0.68,1000,1.0,0.130176,0.869824
0.4,0.64,0.52,10,0.0,0.374168,0.374168
0.4,0.64,0.52,10,0.04,0.374356,0.334356
0.4,0.64,0.52,10,0.08,0.37433999999999995,0.29434
0.4,0.64,0.52,10,0.12,0.37456,0.25456
0.4,0.64,0.52,10,0.16,0.374368,0.214368
0.4,0.64,0.52,10,0.2,0.374676,0.174676
0.4,0.64,0.52,10,0.24,0.37464400000000003,0.134644
0.4,0.64,0.52,10,0.28,0.375132,0.09513199999999998
0.4,0.64,0.52,10,0.32,0.37506,0.05506
0.4,0.64,0.52,10,0.36,0.375172,0.015172000000000014
0.4,0.64,0.52,10,0.4,0.375192,0.02480800000000002
0.4,0.64,0.52,10,0.44,0.375064,0.06493600000000001
0.4,0.64,0.52,10,0.48,0.375076,0.10492399999999998
0.4,0.64,0.52,10,0.52,0.375256,0.14474400000000004
0.4,0.64,0.52,10,0.56,0.375496,0.18450400000000006
0.4,0.64,0.52,10,0.6,0.375504,0.22449599999999997
0.4,0.64,0.52,10,0.64,0.375056,0.264944
0.4,0.64,0.52,10,0.68,0.375336,0.30466400000000005
0.4,0.64,0.52,10,0.72,0.375468,0.344532
0.4,0.64,0.52,10,0.76,0.37562,0.38438
0.4,0.64,0.52,10,0.8,0.375728,0.42427200000000004
0.4,0.64,0.52,10,0.84,0.37579199999999996,0.46420799999999995
0.4,0.64,0.52,10,0.88,0.375428,0.504572
0.4,0.64,0.52,10,0.92,0.37551999999999996,0.54448
0.4,0.64,0.52,10,0.96,0.376124,0.583876
0.4,0.64,0.52,10,1.0,0.37591199999999997,0.624088
0.4,0.64,0.52,20,0.0,0.374304,0.374304
0.4,0.64,0.52,20,0.04,0.37437600000000004,0.334376
0.4,0.64,0.52,20,0.08,0.37453200000000003,0.294532
0.4,0.64,0.52,20,0.12,0.37484400000000007,0.254844
0.4,0.64,0.52,20,0.16,0.37476000000000004,0.21476
0.4,0.64,0.52,20,0.2,0.37475600000000003,0.174756
0.4,0.64,0.52,20,0.24,0.37454400000000004,0.13454400000000005
0.4,0.64,0.52,20,0.28,0.374788,0.094788
0.4,0.64,0.52,20,0.32,0.37471200000000005,0.05471200000000002
0.4,0.64,0.52,20,0.36,0.375188,0.015188000000000042
0.4,0.64,0.52,20,0.4,0.375124,0.024876
0.4,0.64,0.52,20,0.44,0.37515200000000004,0.06484799999999998
0.4,0.64,0.52,20,0.48,0.37488800000000005,0.10511199999999996
0.4,0.64,0.52,20,0.52,0.37527200000000005,0.14472799999999997
0.4,0.64,0.52,20,0.56,0.37526800000000005,0.18473200000000004
0.4,0.64,0.52,20,0.6,0.37537200000000004,0.22462799999999997
0.4,0.64,0.52,20,0.64,0.375352,0.264648
0.4,0.64,0.52,20,0.68,0.3752960000000001,0.30470400000000003
0.4,0.64,0.52,20,0.72,0.37559200000000004,0.34440799999999994
0.4,0.64,0.52,20,0.76,0.37556,0.38444
0.4,0.64,0.52,20,0.8,0.375776,0.424224
0.4,0.64,0.52,20,0.84,0.37614000000000003,0.46385999999999994
0.4,0.64,0.52,20,0.88,0.37608,0.50392
0.4,0.64,0.52,20,0.92,0.376124,0.5438760000000001
0.4,0.64,0.52,20,0.96,0.37626000000000004,0.5837399999999999
0.4,0.64,0.52,20,1.0,0.37558400000000003,0.624416
0.4,0.64,0.52,30,0.0,0.3741713326229455,0.3741713326229455
0.4,0.64,0.52,30,0.04,0.37468939907649584,0.33468939907649586
0.4,0.64,0.52,30,0.08,0.3748917950208272,0.29489179502082724
0.4,0.64,0.52,30,0.12,0.374720139494333,0.254720139494333
0.4,0.64,0.52,30,0.16,0.37470761083664306,0.21470761083664305
0.4,0.64,0.52,30,0.2,0.37473835125448024,0.17473835125448023
0.4,0.64,0.52,30,0.24,0.3744530336788401,0.13445303367884007
0.4,0.64,0.52,30,0.28,0.374764441861216,0.09476444186121599
0.4,0.64,0.52,30,0.32,0.3751348768122961,0.05513487681229612
0.4,0.64,0.52,30,0.36,0.3746644709225354,0.014664470922535403
0.4,0.64,0.52,30,0.4,0.37513642674932995,0.024863573250670092
0.4,0.64,0.52,30,0.44,0.3750622880945461,0.06493771190545389
0.4,0.64,0.52,30,0.48,0.3751317769382285,0.10486822306177149
0.4,0.64,0.52,30,0.52,0.37506732538990595,0.14493267461009401
0.4,0.64,0.52,30,0.56,0.3752702379799153,0.1847297620200847
0.4,0.64,0.52,30,0.6,0.37566159708095187,0.2243384029190481
0.4,0.64,0.52,30,0.64,0.3755967580483709,0.2644032419516291
0.4,0.64,0.52,30,0.68,0.3751953243566146,0.3048046756433854
0.4,0.64,0.52,30,0.72,0.37581607413865475,0.3441839258613452
0.4,0.64,0.52,30,0.76,0.3755821628079692,0.3844178371920308
0.4,0.64,0.52,30,0.8,0.3752424682747263,0.42475753172527375
0.4,0.64,0.52,30,0.84,0.37575924311408176,0.46424075688591815
0.4,0.64,0.52,30,0.88,0.3758112951661338,0.5041887048338661
0.4,0.64,0.52,30,0.92,0.375547418386128,0.544452581613872
0.4,0.64,0.52,30,0.96,0.375886854596532,0.5841131454034679
0.4,0.64,0.52,30,1.0,0.3760059414252962,0.6239940585747038
0.4,0.64,0.52,50,0.0,0.374436,0.374436
0.4,0.64,0.52,50,0.04,0.3747039999999999,0.334704
0.4,0.64,0.52,50,0.08,0.37450799999999995,0.2945079999999999
0.4,0.64,0.52,50,0.12,0.3744919999999999,0.25449199999999994
0.4,0.64,0.52,50,0.16,0.37489999999999996,0.21489999999999992
0.4,0.64,0.52,50,0.2,0.3744799999999999,0.17447999999999994
0.4,0.64,0.52,50,0.24,0.37474399999999997,0.13474399999999995
0.4,0.64,0.52,50,0.28,0.3747039999999999,0.09470399999999991
0.4,0.64,0.52,50,0.32,0.3751959999999999,0.055195999999999926
0.4,0.64,0.52,50,0.36,0.3752839999999999,0.015283999999999947
0.4,0.64,0.52,50,0.4,0.3752039999999999,0.024796000000000092
0.4,0.64,0.52,50,0.44,0.37538799999999994,0.06461200000000007
0.4,0.64,0.52,50,0.48,0.3748279999999999,0.10517200000000006
0.4,0.64,0.52,50,0.52,0.3753479999999999,0.14465200000000009
0.4,0.64,0.52,50,0.56,0.37553999999999993,0.18446000000000012
0.4,0.64,0.52,50,0.6,0.37514,0.22486000000000003
0.4,0.64,0.52,50,0.64,0.375656,0.2643440000000001
0.4,0.64,0.52,50,0.68,0.37548799999999993,0.3045120000000001
0.4,0.64,0.52,50,0.72,0.37548399999999993,0.34451600000000004
0.4,0.64,0.52,50,0.76,0.37529599999999996,0.38470400000000005
0.4,0.64,0.52,50,0.8,0.3759239999999999,0.4240760000000001
0.4,0.64,0.52,50,0.84,0.3753999999999999,0.4646
0.4,0.64,0.52,50,0.88,0.37572399999999995,0.5042760000000001
0.4,0.64,0.52,50,0.92,0.3755879999999999,0.5444120000000001
0.4,0.64,0.52,50,0.96,0.3759119999999999,0.584088
0.4,0.64,0.52,50,1.0,0.37623999999999996,0.6237600000000001
0.4,0.64,0.52,60,0.0,0.3746218315886496,0.3746218315886496
0.4,0.64,0.52,60,0.04,0.3742293765224833,0.3342293765224833
0.4,0.64,0.52,60,0.08,0.37444255711370056,0.2944425571137006
0.4,0.64,0.52,60,0.12,0.37482809928237526,0.2548280992823753
0.4,0.64,0.52,60,0.16,0.37469642504443995,0.21469642504443992
0.4,0.64,0.52,60,0.2,0.3748782013299097,0.1748782013299097
0.4,0.64,0.52,60,0.24,0.37480235696885894,0.13480235696885895
0.4,0.64,0.52,60,0.28,0.37503660543814593,0.09503660543814589
0.4,0.64,0.52,60,0.32,0.37487602870498377,0.05487602870498376
0.4,0.64,0.52,60,0.36,0.37500783461715703,0.015007834617157054
0.4,0.64,0.52,60,0.4,0.3748706300612284,0.025129369938771608
0.4,0.64,0.52,60,0.44,0.3751745342023832,0.0648254657976168
0.4,0.64,0.52,60,0.48,0.37491796694976615,0.10508203305023381
0.4,0.64,0.52,60,0.52,0.37502923168082153,0.1449707683191785
0.4,0.64,0.52,60,0.56,0.3749174402528144,0.18508255974718563
0.4,0.64,0.52,60,0.6,0.37564849562183145,0.2243515043781685
0.4,0.64,0.52,60,0.64,0.375327671341102,0.264672328658898
0.4,0.64,0.52,60,0.68,0.37550378563434056,0.3044962143656595
0.4,0.64,0.52,60,0.72,0.37569787346105726,0.3443021265389427
0.4,0.64,0.52,60,0.76,0.3758957140035551,0.3841042859964449
0.4,0.64,0.52,60,0.8,0.37576871420106644,0.4242312857989336
0.4,0.64,0.52,60,0.84,0.37569925604055554,0.46430074395944443
0.4,0.64,0.52,60,0.88,0.3758965040489827,0.5041034959510173
0.4,0.64,0.52,60,0.92,0.3758008427151227,0.5441991572848773
0.4,0.64,0.52,60,0.96,0.3757474488116399,0.5842525511883601
0.4,0.64,0.52,60,1.0,0.37568891961287765,0.6243110803871224
0.4,0.64,0.52,100,0.0,0.3746,0.3746
0.4,0.64,0.52,100,0.04,0.37452399999999997,0.334524
0.4,0.64,0.52,100,0.08,0.374484,0.29448399999999997
0.4,0.64,0.52,100,0.12,0.374728,0.254728
0.4,0.64,0.52,100,0.16,0.37475200000000003,0.21475199999999997
0.4,0.64,0.52,100,0.2,0.37497199999999997,0.17497199999999996
0.4,0.64,0.52,100,0.24,0.374728,0.134728
0.4,0.64,0.52,100,0.28,0.375036,0.09503599999999995
0.4,0.64,0.52,100,0.32,0.37524799999999997,0.055247999999999985
0.4,0.64,0.52,100,0.36,0.375212,0.015211999999999996
0.4,0.64,0.52,100,0.4,0.375484,0.02451600000000004
0.4,0.64,0.52,100,0.44,0.37505199999999994,0.06494800000000002
0.4,0.64,0.52,100,0.48,0.375312,0.104688
0.4,0.64,0.52,100,0.52,0.37544,0.14456000000000002
0.4,0.64,0.52,100,0.56,0.375476,0.18452400000000008
0.4,0.64,0.52,100,0.6,0.375376,0.224624
0.4,0.64,0.52,100,0.64,0.375308,0.26469200000000004
0.4,0.64,0.52,100,0.68,0.37534,0.3046600000000001
0.4,0.64,0.52,100,0.72,0.37596799999999997,0.344032
0.4,0.64,0.52,100,0.76,0.375912,0.384088
0.4,0.64,0.52,100,0.8,0.375616,0.4243840000000001
0.4,0.64,0.52,100,0.84,0.375728,0.464272
0.4,0.64,0.52,100,0.88,0.37593199999999993,0.5040680000000001
0.4,0.64,0.52,100,0.92,0.375676,0.544324
0.4,0.64,0.52,100,0.96,0.37585999999999997,0.58414
0.4,0.64,0.52,100,1.0,0.376124,0.623876
0.4,0.64,0.52,200,0.0,0.3743640000000001,0.3743640000000001
0.4,0.64,0.52,200,0.04,0.37428000000000006,0.33428
0.4,0.64,0.52,200,0.08,0.374632,0.294632
0.4,0.64,0.52,200,0.12,0.374564,0.254564
0.4,0.64,0.52,200,0.16,0.37482,0.21482000000000004
0.4,0.64,0.52,200,0.2,0.37462,0.17462
0.4,0.64,0.52,200,0.24,0.37470800000000004,0.13470800000000005
0.4,0.64,0.52,200,0.28,0.374844,0.09484399999999998
0.4,0.64,0.52,200,0.32,0.37504000000000004,0.05504000000000002
0.4,0.64,0.52,200,0.36,0.37503600000000004,0.015036000000000035
0.4,0.64,0.52,200,0.4,0.37473600000000007,0.025263999999999998
0.4,0.64,0.52,200,0.44,0.37518,0.06481999999999999
0.4,0.64,0.52,200,0.48,0.37522400000000006,0.10477599999999995
0.4,0.64,0.52,200,0.52,0.37518799999999997,0.144812
0.4,0.64,0.52,200,0.56,0.375112,0.18488800000000005
0.4,0.64,0.52,200,0.6,0.375112,0.22488799999999995
0.4,0.64,0.52,200,0.64,0.375564,0.264436
0.4,0.64,0.52,200,0.68,0.375564,0.30443600000000004
0.4,0.64,0.52,200,0.72,0.37560000000000004,0.3444
0.4,0.64,0.52,200,0.76,0.375544,0.38445599999999996
0.4,0.64,0.52,200,0.8,0.375564,0.42443600000000004
0.4,0.64,0.52,200,0.84,0.37577200000000005,0.464228
0.4,0.64,0.52,200,0.88,0.37622400000000006,0.5037759999999999
0.4,0.64,0.52,200,0.92,0.375468,0.544532
0.4,0.64,0.52,200,0.96,0.37583600000000006,0.5841639999999999
0.4,0.64,0.52,200,1.0,0.375904,0.624096
0.4,0.64,0.52,500,0.0,0.374224,0.374224
0.4,0.64,0.52,500,0.04,0.374668,0.334668
0.4,0.64,0.52,500,0.08,0.37465200000000004,0.294652
0.4,0.64,0.52,500,0.12,0.374724,0.254724
0.4,0.64,0.52,500,0.16,0.37448000000000004,0.21448
0.4,0.64,0.52,500,0.2,0.37458,0.17458
0.4,0.64,0.52,500,0.24,0.374864,0.13486400000000004
0.4,0.64,0.52,500,0.28,0.37453600000000004,0.09453599999999998
0.4,0.64,0.52,500,0.32,0.375456,0.05545600000000002
0.4,0.64,0.52,500,0.36,0.375204,0.015204000000000032
0.4,0.64,0.52,500,0.4,0.375292,0.024708000000000015
0.4,0.64,0.52,500,0.44,0.37524,0.06475999999999998
0.4,0.64,0.52,500,0.48,0.37537600000000004,0.10462399999999997
0.4,0.64,0.52,500,0.52,0.375404,0.144596
0.4,0.64,0.52,500,0.56,0.375328,0.18467200000000003
0.4,0.64,0.52,500,0.6,0.37559200000000004,0.22440799999999994
0.4,0.64,0.52,500,0.64,0.375572,0.264428
0.4,0.64,0.52,500,0.68,0.375596,0.304404
0.4,0.64,0.52,500,0.72,0.375636,0.34436399999999995
0.4,0.64,0.52,500,0.76,0.375664,0.384336
0.4,0.64,0.52,500,0.8,0.3759,0.42410000000000003
0.4,0.64,0.52,500,0.84,0.375828,0.4641719999999999
0.4,0.64,0.52,500,0.88,0.375632,0.504368
0.4,0.64,0.52,500,0.92,0.375628,0.544372
0.4,0.64,0.52,500,0.96,0.3761,0.5839
0.4,0.64,0.52,500,1.0,0.37588000000000005,0.62412
0.4,0.64,0.52,1000,0.0,0.37427600000000005,0.37427600000000005
0.4,0.64,0.52,1000,0.04,0.37417200000000006,0.334172
0.4,0.64,0.52,1000,0.08,0.37462400000000007,0.29462400000000005
0.4,0.64,0.52,1000,0.12,0.374352,0.254352
0.4,0.64,0.52,1000,0.16,0.37465600000000004,0.21465600000000004
0.4,0.64,0.52,1000,0.2,0.37458800000000003,0.17458800000000002
0.4,0.64,0.52,1000,0.24,0.37436400000000003,0.13436400000000004
0.4,0.64,0.52,1000,0.28,0.37468,0.09468000000000001
0.4,0.64,0.52,1000,0.32,0.37514400000000003,0.05514400000000005
0.4,0.64,0.52,1000,0.36,0.37495600000000007,0.014956000000000063
0.4,0.64,0.52,1000,0.4,0.37509600000000004,0.02490399999999998
0.4,0.64,0.52,1000,0.44,0.37493600000000005,0.06506399999999997
0.4,0.64,0.52,1000,0.48,0.375104,0.10489599999999995
0.4,0.64,0.52,1000,0.52,0.37528000000000006,0.14471999999999996
0.4,0.64,0.52,1000,0.56,0.37522000000000005,0.18478
0.4,0.64,0.52,1000,0.6,0.37522400000000006,0.22477599999999995
0.4,0.64,0.52,1000,0.64,0.37511600000000006,0.264884
0.4,0.64,0.52,1000,0.68,0.37534000000000006,0.30466
0.4,0.64,0.52,1000,0.72,0.375684,0.34431599999999996
0.4,0.64,0.52,1000,0.76,0.37560800000000005,0.38439199999999996
0.4,0.64,0.52,1000,0.8,0.37592800000000004,0.42407199999999995
0.4,0.64,0.52,1000,0.84,0.37552,0.4644799999999999
0.4,0.64,0.52,1000,0.88,0.37561600000000006,0.5043839999999999
0.4,0.64,0.52,1000,0.92,0.37588000000000005,0.54412
0.4,0.64,0.52,1000,0.96,0.37617200000000006,0.5838279999999999
0.4,0.64,0.52,1000,1.0,0.37560000000000004,0.6244
0.4,0.68,0.54,10,0.0,0.34555199999999997,0.34555199999999997
0.4,0.68,0.54,10,0.04,0.34621599999999997,0.306216
0.4,0.68,0.54,10,0.08,0.346368,0.26636799999999994
0.4,0.68,0.54,10,0.12,0.34596799999999994,0.225968
0.4,0.68,0.54,10,0.16,0.34631199999999995,0.18631199999999998
0.4,0.68,0.54,10,0.2,0.34656,0.14655999999999997
0.4,0.68,0.54,10,0.24,0.347592,0.10759199999999998
0.4,0.68,0.54,10,0.28,0.3472,0.06719999999999994
0.4,0.68,0.54,10,0.32,0.34747999999999996,0.027479999999999973
0.4,0.68,0.54,10,0.36,0.347736,0.014248000000000012
0.4,0.68,0.54,10,0.4,0.347808,0.05219200000000005
0.4,0.68,0.54,10,0.44,0.348448,0.09155200000000002
0.4,0.68,0.54,10,0.48,0.34867999999999993,0.13132
0.4,0.68,0.54,10,0.52,0.349072,0.17092800000000005
0.4,0.68,0.54,10,0.56,0.34915999999999997,0.21084000000000008
0.4,0.68,0.54,10,0.6,0.348776,0.251224
0.4,0.68,0.54,10,0.64,0.34970399999999996,0.29029600000000005
0.4,0.68,0.54,10,0.68,0.35052,0.32948000000000005
0.4,0.68,0.54,10,0.72,0.34928,0.37072
